Date,BTCC-B.TO,ETHH-B.TO,VCN.TO,XIC.TO
2022-10-13,3.9000000953674316,6.260000228881836,37.58000183105469,29.59000015258789
2022-10-14,3.890000104904175,6.369999885559082,37.0099983215332,29.15999984741211
2022-10-17,3.9200000762939453,6.449999809265137,37.619998931884766,29.6200008392334
2022-10-18,3.859999895095825,6.329999923706055,37.97999954223633,29.90999984741211
2022-10-19,3.869999885559082,6.309999942779541,37.72999954223633,29.709999084472656
2022-10-20,3.8399999141693115,6.269999980926514,37.56999969482422,29.549999237060547
2022-10-21,3.819999933242798,6.289999961853027,38.11000061035156,29.989999771118164
2022-10-24,3.869999885559082,6.510000228881836,38.220001220703125,30.09000015258789
2022-10-25,4.019999980926514,7.199999809265137,38.599998474121094,30.3799991607666
2022-10-26,4.110000133514404,7.5,38.970001220703125,30.68000030517578
2022-10-27,4.079999923706055,7.489999771118164,39.09000015258789,30.770000457763672
2022-10-28,4.105000019073486,7.5,39.36000061035156,30.989999771118164
2022-10-31,4.059999942779541,7.550000190734863,39.290000915527344,30.920000076293945
2022-11-01,4.070000171661377,7.619999885559082,39.47999954223633,31.09000015258789
2022-11-02,4.059999942779541,7.46999979019165,39.0,30.68000030517578
2022-11-03,4.070000171661377,7.510000228881836,38.900001525878906,30.6299991607666
2022-11-04,4.150000095367432,7.849999904632568,39.279998779296875,30.959999084472656
2022-11-07,4.110000133514404,7.639999866485596,39.505001068115234,31.1299991607666
2022-11-08,3.569999933242798,6.260000228881836,39.720001220703125,31.309999465942383
2022-11-09,3.200000047683716,5.570000171661377,39.130001068115234,30.799999237060547
2022-11-10,3.5199999809265137,6.25,40.40999984741211,31.84000015258789
2022-11-11,3.2699999809265137,5.769999980926514,40.650001525878906,32.02000045776367
2022-11-14,3.1700000762939453,5.659999847412109,40.290000915527344,31.75
2022-11-15,3.259999990463257,5.809999942779541,40.439998626708984,31.8700008392334
2022-11-16,3.1700000762939453,5.730000019073486,40.38999938964844,31.799999237060547
2022-11-17,3.2200000286102295,5.670000076293945,40.25,31.700000762939453
2022-11-18,3.2699999809265137,5.71999979019165,40.470001220703125,31.850000381469727
2022-11-21,3.0899999141693115,5.190000057220459,40.470001220703125,31.84000015258789
2022-11-22,3.1700000762939453,5.25,40.970001220703125,32.2400016784668
2022-11-23,3.240000009536743,5.519999980926514,41.06999969482422,32.349998474121094
2022-11-24,3.2200000286102295,5.539999961853027,41.20000076293945,32.45000076293945
2022-11-25,3.2300000190734863,5.619999885559082,41.290000915527344,32.5099983215332
2022-11-28,3.180000066757202,5.590000152587891,41.0099983215332,32.22999954223633
2022-11-29,3.259999990463257,5.849999904632568,41.11000061035156,32.36000061035156
2022-11-30,3.359999895095825,6.179999828338623,41.45000076293945,32.619998931884766
2022-12-01,3.3399999141693115,6.0,41.630001068115234,32.77000045776367
2022-12-02,3.3499999046325684,6.119999885559082,41.540000915527344,32.709999084472656
2022-12-05,3.3499999046325684,6.010000228881836,41.060001373291016,32.310001373291016
2022-12-06,3.380000114440918,6.03000020980835,40.560001373291016,31.899999618530273
2022-12-07,3.3499999046325684,5.909999847412109,40.56999969482422,31.889999389648438
2022-12-08,3.4000000953674316,6.105000019073486,40.540000915527344,31.90999984741211
2022-12-09,3.4000000953674316,6.059999942779541,40.5099983215332,31.860000610351562
2022-12-12,3.4000000953674316,6.070000171661377,40.66999816894531,31.969999313354492
2022-12-13,3.509999990463257,6.289999961853027,40.65999984741211,31.989999771118164
2022-12-14,3.5199999809265137,6.25,40.40999984741211,31.790000915527344
